"title","date","brief","detail_href"
"防护方案：Hacking Team数据泄露事件","2015/7/10","Content攻击：谁在攻击？Hacking Team及Gamma Group泄露数据影响程度防护思路DetectDeny解决方案应对0Day方案优势威胁情报关于绿盟科技7月5日晚，一家意大利远程控制软件厂商Hacking Team的内部数据被泄露出来，其影响力不亚于斯洛登事件及维基解密事件，绿盟科技威胁响应中心随即启动应急响应工作。6日，威胁响应中心启动应急分析工作，绿盟TAC产品拦截到Flash 0Day漏洞攻击；6日夜，相关信息及初步建议，第一时间告知客","/html/2015/39_0710/639.html"
"简要分析：Hacking Team 远程控制系统","2015/7/9","Content简要分析 Hacking Team远程控制系统泄露：Hacking TeamHacking Team分析：远程控制系统Hacking Team RCS系统架构Hacking Team RCS基本功能Hacking Team RCS入侵手段威胁情报关于绿盟科技内容导读7月5日晚，一家意大利远程控制软件厂商HackingTeam的内部数据被泄露出来，其影响力不亚于斯洛登事件及维基解密事件，绿盟科技威胁响应中心随即启动应急响应工作。6日，威胁响应中心启动应急分析工作，绿盟TAC产品","/html/2015/39_0709/638.html"
"深度分析及防护：加密木马攻击，海莲花？","2015/6/15","随着匿名者攻击事件的跟踪分析走向深入，5月28日，又一系列针对中国的攻击行为浮出水面。这个被大家称为“海莲花”组织所实施的攻击，其攻击特性是怎样的，到底是单纯的木马，还是APT？随之而来的攻防思路会发生怎样的转变？用户又该如何应对？本报告从此次攻击事件中截获的典型木马样本入手，分析其攻击行为，对比木马及APT的特性，为用户思考下一步的应对方案，给出了转变思路的攻防模型，提出未来攻防战中胜负判断标准及发","/html/2015/39_0615/637.html"
"防护方案：匿名者攻击跟踪分析","2015/6/2","5月29日，接国家网络与信息安全信息通报中心（以下简称通报中心）通告。该监测工作随即升级为应急响应，绿盟科技威胁响应中心随即启动应急机制，响应工作随即启动。 攻防态势 2015年5月28日夜，绿盟科技的信息监测显示，匿名者（Anonymous）将于30日发动对华网络攻击，代号“OpChina”，疑与近期国际局势有关。消息一经传出，引起各界高度关注。鉴于以往历年该组织对华攻击的事件及防护经验，绿盟科技威胁响应中心启动了相关","/html/2015/39_0602/636.html"
"防护方案：PHP远程DoS漏洞深入分析","2015/5/14","5月14日，国内爆出php远程DoS漏洞，官方编号69364。利用该漏洞构造poc发起链接，很容易导致目标主机cpu的占用率100%，涉及PHP多个版本。绿盟科技威胁响应中心随即启动应急机制，应急响应工作随即启动。 1 15日夜，启动漏洞分析工作，同步将分析结果发送产品团队； 2 16日，发布产品规则升级通告，绿盟科技RSAS产品升级相继就绪，客户通过在线及离线升级的方法，即可获得漏洞的检测能力；同时，在线漏洞检测引擎就绪","/html/2015/39_0514/635.html"
"紧急通告：网银安全控件 远程代码执行漏洞分析","2015/5/14","执行摘要 5月11日，绿盟科技威胁响应中心接报乌云通告，某银行安全控件可导致远程任意代码执行漏洞（WooYun-2015-96339），考虑到互联网金融当前存在较多的安全性问题[1]，并考虑到该漏洞涉及到支付宝安全控件，可能的影响面较大，故迅速展开应急响应工作。 1 11日，接乌云通告该漏洞情况，启动漏洞分析工作。 2 11日，对各银行网银安全控件展开分析及检测工作，并给出应对方法。 3 12日，发布紧急通告，并将分","/html/2015/39_0514/634.html"
"紧急通告：相册木马跟踪分析","2015/5/8","5月4日晚，绿盟科技威胁响应中心监测到在安徽、浙江等区域出现Android聚会相册蠕虫大规模传播的情况，传播速度较快，随即启动应急机制，应急响应工作随即启动。 1 5日晨，合肥办接客户获取木反馈，将相关信息提报总部，启动木马分析工作。 2 5日，对木马样本深入分析，并给出应对方法。 3 6日，发布紧急通告，并将分析报告发送给客户及合作伙伴。 4 7日，结合深入分析，更新报告到2 0 木马信息 聚会","/html/2015/39_0508/633.html"
"防护方案：Windows HTTP.sys远程代码执行漏洞防护","2015/4/21","执行摘要 4月14日，微软公告MS15-034 CVE-2015-1635IIS7 http sys漏洞，绿盟科技威胁响应中心随即启动应急机制，应急响应工作随即启动。 1 15日夜，发布高危漏洞紧急通告，支撑信息来自漏洞的利用机制分析及POC验证工作，第一时间告知客户关注； 2 16日，发布产品规则升级通告，绿盟科技NIPS、WAF、RSAS、WVSS、NF等产品升级相继就绪，客户通过在线及离线升级的方法，即可进行防护； 3 17日，发布漏洞深入分析，大型","/html/2015/39_0421/632.html"
"深入解读：Windows HTTP.sys远程代码执行漏洞跟踪进展","2015/4/17","此次微软公告MS15-034 IIS7 http sys漏洞，引来业界的关注，其震荡性不亚于Windows领域的心脏出血事件。绿盟科技威胁响应中心启动紧急响应机制，在4月15日、4月16日分别发布紧急通告及产品规则升级通告，受如下系统影响的用户还请尽快升级厂商的补丁及绿盟科技产品规则包。 Microsoft Windows Server 2012 R2 Microsoft Windows Server 2012 Microsoft Windows Server 2008 R2 SP1 Microsoft Windows 8 1","/html/2015/39_0417/631.html"
"威胁响应：Windows HTTP.sys远程代码执行漏洞跟踪进展","2015/4/16","2015 04 15夜，绿盟科技在官方微博发布了此漏洞通告，公告编号：Alert2015-04，CVE ID：CVE-2015-1635，受此漏洞影响的软件及系统包括： Microsoft Windows Server 2012 R2 Microsoft Windows Server 2012 Microsoft Windows Server 2008 SP1 Microsoft Windows 8 1 Microsoft Windows 8 Microsoft Windows 7 SP1 解决办法请所有使用如上系统的用户尽快升级补丁 厂商已在安全公告MS15-034中修复了","/html/2015/39_0416/630.html"
"Samba未初始化指针释放远程代码执行漏洞 (Alert2015-03)","2015/2/26","描述：CVE ID：CVE-2015-0240受影响的软件及系统：====================Samba 3 5 0 到 4 2 0rc4未受影响的软件及系统：======================Samba 3 6 25Samba 4 0 25Samba 4 1 17Samba 4 2 0rc5综述：======Samba 3 5 0到4 2 0rc4版本的smbd文件服务程序存在一个远程代码执行漏洞，攻击者可以无需登录执行任意代码。鉴于Samba使用较为广泛，建议正使用受影响版本的用户尽快升级。分析：======Samba 3 5 0到4 2 0","/html/2015/39_0226/629.html"
"微软发布2月份9个安全公告 修复了56个安全漏洞 (Alert2015-02)","2015/2/11","描述：微软发布了2月份9个安全公告：MS15-009到MS15-017，修复了Microsoft Windows、Internet Explorer、Office、Graphics、GP、VMM、KMD中的安全漏洞。我们强烈建议使用Windows操作系统的用户立刻检查一下您的系统是否受此漏洞影响，并按照我们提供的解决方法予以解决。分析：======1、MS15-009此更新解决了Internet Explorer内1个公开报告的漏洞和40个秘密报告的漏洞。如果用户用IE查看特制的网页，最严重的漏洞可导致远","/html/2015/39_0211/628.html"
"Glibc gethostbyname()堆缓冲区溢出漏洞 (Alert2015-01)","2015/1/28","描述：CVE ID：CVE-2015-0235受影响的软件及系统：====================Glibc 2 2 - 2 17未受影响的软件及系统：======================Glibc 2 18综述：======Glibc 2 18之前的版本中的__nss_hostname_digits_dots()函数存在一个堆缓冲区漏洞，攻击者可以利用此漏洞执行任意代码。由于Glibc是基础的C运行库，大量应用都可能受此问题影响，建议尽快升级。分析：======glibc是GNU发布的libc库，即c运行库，几乎其它任何运","/html/2015/39_0128/627.html"
"Windows OLE远程代码执行漏洞(CVE-2014-4114) (Alert2014-09)","2014/10/15","描述：CVE ID：CVE-2014-4114受影响的软件及系统：====================Microsoft Windows VistaMicrosoft Windows Server 2008Microsoft Windows 7Microsoft Windows Server 2008 R2 Microsoft Windows 8 Microsoft Windows 8 1Microsoft Windows RT Microsoft Windows RT 8 1未受影响的软件及系统：======================Microsoft Windows XP综述：======Windows OLE组件功能中存在一个漏洞，","/html/2014/39_1015/626.html"
"SSL 3.0 POODLE攻击信息泄露漏洞 (Alert2014-10)","2014/10/15","描述：CVE ID：CVE-2014-3566受影响的软件及系统：====================SSL 3 0未受影响的软件及系统：======================TLS 1 0TLS 1 1TLS 1 2综述：======SSL 3 0协议被发现存在一个安全漏洞，有条件执行中间人攻击的攻击者可以对加密数据进行破解，从而获取HTTP cookie等敏感信息。分析：======SSL3 0是已过时且不安全的协议，目前已被TLS 1 0，TLS 1 1，TLS 1 2替代，因为兼容性原因，大多数的TLS实现依然","/html/2014/39_1015/625.html"
"GNU Bash 环境变量远程命令执行漏洞(CVE-2014-6271) (Alert2014-08)","2014/9/25","描述：CVE ID：CVE-2014-6271受影响的软件及系统：====================GNU Bash","/html/2014/39_0925/624.html"
"微软发布6月份7个安全公告 修复了66个安全漏洞 (Alert2014-07)","2014/6/11","描述：微软发布了6月份7个安全公告：MS14-030到MS14-036，修复了Microsoft RDP, TCP协议, MS Lync, MSXML, MS Word, Internet Explorer, MS GDI+中的安全漏洞共计66个，其中包括59个IE浏览器的安全漏洞。我们强烈建议使用Windows操作系统的用户立刻检查一下您的系统是否受这些漏洞影响，并及时安装补丁。分析：1、MS14-030此更新解决了Microsoft Windows内一个秘密报告的漏洞。如果攻击者在活动RDP会话时可以访问","/html/2014/39_0611/623.html"
"IE VML UAF远程代码执行0day漏洞 (Alert2014-06)","2014/4/28","描述：Microsoft IE是微软公司推出的一款网页浏览器。IE存在一个远程代码执行0day漏洞，微软已经发现有攻击者在利用此漏洞攻击IE 9和IE 11。调查发现，此漏洞影响从IE 6到IE 11的所有版本。目前微软还没有提供正式补丁，但提供了临时解决方法。强烈建议IE用户参照解决方法部分的措施进行必要的防护，并在微软正式补丁发布后及时升级。分析：======IE的VGX DLL组件存在一个远程代码执行漏洞。利用此漏洞访问已经被删除或未","/html/2014/39_0428/622.html"
"Apache Struts2 CVE-2014-0094修复补丁绕过漏洞 (Alert2014-05)","2014/4/24","描述：CVE ID：CVE-2014-0094,CVE-2014-0112,CVE-2014-0113受影响的软件及系统：====================Apache Struts 2 0 0 - Apache Struts 2 3 16 1未受影响的软件及系统：======================Apache Struts 2 3 16 2综述：======Apache Struts2在处理修复CVE-2014-0094的漏洞修补方案存在漏洞，导致补丁可被完全绕过，攻击者通过提交精心构造请求，绕过修复补丁造成文件泄漏或拒绝服务，在特定情况下（例如Tomc","/html/2014/39_0424/621.html"
"OpenSSL心跳包越界读敏感信息泄漏漏洞 (Alert2014-04)","2014/4/9","描述：CVE ID：CVE-2014-0160受影响的软件及系统：====================OpenSSL 1 0 1－OpenSSL 1 0 1fOpenSSL 1 0 2-betaOpenSSL 1 0 2-beta1未受影响的软件及系统：======================OpenSSL 0 9 8OpenSSL 1 0 0 OpenSSL 1 0 1gOpenSSL 1 0 2-beta2综述：======OpenSSL是一种开放源码的SSL实现，用来实现网络通信的高强度加密，现在被广泛地用于各种网络应用程序中。由于OpenSSL在处理TLS心跳扩展中没有进行","/html/2014/39_0409/620.html"
"Microsoft Word RTF文件解析错误代码执行0day漏洞 (Alert2014-03)","2014/3/25","描述：CVE ID：CVE-2014-1761受影响的软件及系统：====================Microsoft Word 2003 Service Pack 3Microsoft Word 2007 Service Pack 3Microsoft Word 2010 Service Pack 1 (32-bit editions)Microsoft Word 2010 Service Pack 2 (32-bit editions)Microsoft Word 2010 Service Pack 1 (64-bit editions)Microsoft Word 2010 Service Pack 2 (64-bit editions)Microsoft Wor","/html/2014/39_0325/619.html"
"Microsoft IE CMarkup对象释放后重用0day漏洞 (Alert2014-02)","2014/2/17","描述：CVE ID：CVE-2014-0322受影响的软件及系统：====================Microsoft Internet Explorer 10综述：======Microsoft IE是微软公司推出的一款网页浏览器。IE存在一个远程代码执行0day漏洞，微软已经发现有攻击者在利用此漏洞攻击IE 10。调查发现此漏洞只影响IE 10一个版本。目前微软还没有提供正式补丁。强烈建议IE用户参照解决方法部分的措施进行必要的防护，并在微软正式补丁发布后及时升级。分析：======IE","/html/2014/39_0217/618.html"
